pre,rhu_avg,ssh,tem_avg,tem_max,tem_min,vap_avg,win_s_max,win_s_2mi_avg,wind,radiation,gst_avg_5cm,gst_avg_10cm,gst_avg_20cm,gst_avg_40cm,dpt_avg,rhu_min,rhu_max,wind_describe,wins_scale,nrd,datetime
0.0,43.07,8.44,0.77,7.69,-4.42,0.0,3.53,1.02,344.36,13.64,0.0,0.0,0.0,0.0,-10.35,23.69,49.53,北风,1.0,10.5,2022-12-14
0.0,46.81,3.24,1.36,6.59,-3.1,0.0,5.98,2.37,229.55,14.03,0.0,0.0,0.0,0.0,-8.83,25.75,53.83,西南风,2.0,10.8,2022-12-15
0.0,31.15,4.44,0.99,6.2,-2.8,0.0,6.94,3.19,84.05,12.76,0.0,0.0,0.0,0.0,-14.19,17.13,35.83,东风,2.0,9.83,2022-12-16
0.0,18.67,9.27,-1.47,2.61,-4.72,0.0,8.95,4.77,321.54,12.8,0.0,0.0,0.0,0.0,-22.33,10.27,21.47,西北风,3.0,9.86,2022-12-17
0.0,24.3,9.31,1.7,10.48,-4.07,0.0,6.99,3.54,223.58,14.13,0.0,0.0,0.0,0.0,-16.59,13.36,27.94,西南风,3.0,10.88,2022-12-18
0.0,35.47,9.02,1.5,8.93,-4.42,0.0,4.36,2.2,254.97,13.64,0.0,0.0,0.0,0.0,-12.16,19.51,40.8,西风,2.0,10.5,2022-12-19
0.0,35.46,2.75,4.32,10.75,0.19,0.0,6.73,2.4,61.85,14.01,0.0,0.0,0.0,0.0,-9.68,19.5,40.78,东北风,2.0,10.79,2022-12-20
0.0,38.66,8.39,4.71,12.64,-2.47,0.0,6.9,2.18,282.39,14.1,0.0,0.0,0.0,0.0,-8.23,21.26,44.46,西风,2.0,10.86,2022-12-21
0.0,22.04,8.89,2.75,9.26,-2.59,0.0,7.2,2.71,316.25,14.1,0.0,0.0,0.0,0.0,-16.85,12.12,25.35,西北风,2.0,10.86,2022-12-22
0.0,43.55,8.65,-0.13,7.34,-5.92,0.0,5.01,1.94,86.86,14.09,0.0,0.0,0.0,0.0,-11.0,23.95,50.08,东风,2.0,10.85,2022-12-23
0.0,38.72,8.22,-0.19,5.7,-5.72,0.0,3.47,1.52,78.49,14.09,0.0,0.0,0.0,0.0,-12.53,21.29,44.52,东风,1.0,10.85,2022-12-24
0.61,57.16,0.09,-0.1,4.69,-5.3,0.0,4.84,2.25,64.29,14.1,0.0,0.0,0.0,0.0,-7.57,31.44,65.73,东北风,2.0,10.86,2022-12-25
0.28,74.03,6.32,2.22,8.4,-2.7,0.0,3.3,2.26,243.59,13.89,0.0,0.0,0.0,0.0,-1.98,40.72,85.14,西南风,2.0,10.7,2022-12-26
0.0,70.54,1.04,0.95,7.78,-3.92,0.0,4.48,2.34,56.8,13.5,0.0,0.0,0.0,0.0,-3.84,38.8,81.13,东北风,2.0,10.4,2022-12-27
0.0,60.07,8.86,-1.44,7.23,-6.81,0.0,4.59,1.75,75.01,13.31,0.0,0.0,0.0,0.0,-8.24,33.04,69.08,东风,2.0,10.25,2022-12-28
0.0,44.6,8.61,0.56,8.67,-5.42,0.0,4.47,2.1,21.94,13.49,0.0,0.0,0.0,0.0,-10.18,24.53,51.29,北风,2.0,10.39,2022-12-29
0.0,53.59,8.14,-0.26,7.93,-5.49,2.98,2.55,0.9,62.69,13.34,1.0,1.58,3.21,4.52,-8.5,29.47,61.62,东北风,1.0,10.27,2022-12-30
0.0,55.86,7.59,1.97,11.21,-4.53,0.0,5.46,2.19,264.11,13.28,0.0,0.0,0.0,0.0,-5.94,30.72,64.23,西风,2.0,10.23,2022-12-31
0.0,57.85,0.17,1.38,7.1,-3.76,3.72,3.79,1.87,94.68,13.72,0.92,1.65,3.33,4.57,-6.01,30.44,67.41,东风,2.0,10.56,2023-01-01
0.0,55.45,5.44,1.75,7.21,-2.55,3.62,2.57,1.17,47.61,12.79,2.24,2.54,3.58,4.6,-6.21,31.29,90.95,东北风,1.0,9.85,2023-01-02
0.0,65.82,6.5,0.9,9.77,-4.55,4.15,2.7,1.09,47.43,13.94,1.5,2.01,3.54,4.65,-4.76,39.81,90.31,东北风,1.0,10.73,2023-01-03
0.0,68.24,0.17,1.37,6.88,-2.29,4.44,4.47,1.72,255.56,15.02,1.51,2.2,3.49,4.6,-3.84,42.68,83.29,西风,2.0,11.57,2023-01-04
0.0,69.89,3.34,1.59,10.2,-3.79,4.58,4.61,1.69,56.82,15.16,1.56,2.06,3.37,4.53,-3.3,41.32,80.55,东北风,2.0,11.67,2023-01-05
0.0,43.73,7.81,7.31,17.25,-0.3,3.74,6.88,3.16,304.11,15.0,3.68,3.53,3.92,4.76,-4.22,10.18,80.91,西北风,2.0,11.55,2023-01-06
0.0,46.64,8.64,4.9,15.08,-2.11,3.64,2.42,1.12,240.31,15.57,4.12,4.15,4.62,5.22,-5.57,15.71,78.73,西南风,1.0,11.99,2023-01-07
0.0,49.09,8.4,5.94,14.2,-0.23,4.27,3.97,1.95,295.59,14.08,4.44,4.52,4.99,5.45,-3.93,21.41,66.91,西北风,2.0,10.84,2023-01-08
0.0,55.0,8.07,4.08,12.71,-1.74,3.97,5.62,1.79,59.46,14.04,3.88,4.2,4.98,5.66,-4.14,20.14,62.59,东北风,2.0,10.81,2023-01-09
0.0,45.33,6.94,4.19,8.95,-0.3,3.61,3.56,1.69,98.67,14.6,4.54,4.68,5.22,5.77,-6.59,29.62,68.17,东风,2.0,11.24,2023-01-10
0.0,67.92,4.67,3.11,7.55,-1.57,5.22,3.43,1.81,77.13,14.56,4.05,4.25,5.15,5.8,-2.23,53.95,80.34,东风,2.0,11.21,2023-01-11
0.0,83.35,0.0,4.32,4.97,3.89,6.95,4.09,1.97,68.51,13.68,4.89,5.15,5.69,6.06,1.75,75.42,93.33,东风,2.0,10.53,2023-01-12
0.0,87.67,0.0,4.96,7.85,3.39,7.7,3.35,1.14,108.42,15.7,5.14,5.23,5.74,6.21,3.09,64.87,100.0,东风,1.0,12.09,2023-01-13
8.12,93.9,0.0,0.07,5.7,-3.04,5.84,5.34,2.46,269.9,14.4,2.71,3.87,5.34,6.24,-0.79,83.0,100.0,西风,2.0,11.09,2023-01-14
0.1,64.5,1.93,-2.34,1.43,-5.85,3.11,4.95,2.44,109.43,13.53,1.21,2.3,4.11,5.57,-8.11,25.0,89.1,东风,2.0,10.42,2023-01-15
0.0,59.09,4.49,-2.28,3.93,-7.54,2.24,5.49,2.96,278.42,14.08,-0.24,1.36,3.56,5.04,-9.18,32.17,59.09,西风,2.0,10.84,2023-01-16
0.0,38.56,5.88,1.15,6.2,-2.59,2.48,6.02,3.17,253.15,13.81,0.18,1.25,2.9,4.32,-11.39,22.51,74.61,西风,2.0,10.63,2023-01-17
0.0,50.32,8.38,0.5,8.47,-4.56,3.08,5.1,2.12,269.3,15.76,0.42,1.3,2.93,4.17,-8.63,18.16,70.35,西风,2.0,12.14,2023-01-18
0.0,34.43,6.03,4.65,10.78,-0.93,2.64,6.86,3.65,279.63,15.85,1.77,1.98,3.12,4.13,-9.7,16.56,68.0,西风,3.0,12.2,2023-01-19
0.0,36.65,3.43,0.46,5.62,-2.66,2.25,4.75,2.23,340.24,15.92,0.75,1.71,3.27,4.28,-12.65,24.34,71.62,北风,2.0,12.26,2023-01-20
0.0,57.86,1.25,-0.95,4.31,-5.48,3.29,2.85,1.55,53.37,16.49,-0.28,0.91,2.67,3.99,-8.19,35.55,81.97,东北风,2.0,12.7,2023-01-21
0.0,60.81,6.16,1.54,8.5,-2.84,3.88,3.01,1.09,95.52,13.96,2.08,1.96,2.82,3.81,-5.2,27.6,78.7,东风,1.0,10.75,2023-01-22
0.0,45.0,4.01,1.7,8.86,-2.23,2.73,8.77,4.05,70.94,13.96,2.27,2.45,3.34,4.13,-8.95,14.22,45.0,东风,3.0,10.75,2023-01-23
0.0,17.71,9.76,-3.63,2.04,-6.79,0.78,9.58,3.75,323.61,13.91,0.52,1.44,3.09,4.08,-24.66,11.01,47.52,西北风,3.0,10.71,2023-01-24
0.0,36.34,6.18,-4.27,1.04,-8.36,1.58,3.63,1.76,83.32,16.77,-0.98,0.36,2.31,3.53,-16.98,23.05,50.76,东风,2.0,12.91,2023-01-25
0.0,40.06,2.29,-0.18,5.96,-2.49,2.41,4.08,2.15,260.33,14.2,0.04,0.65,2.14,3.26,-12.12,21.15,58.12,西风,2.0,10.93,2023-01-26
0.0,30.95,9.69,-0.24,6.93,-7.04,1.53,6.3,2.91,27.47,14.13,-0.01,0.61,2.13,3.26,-15.33,10.25,39.75,东北风,2.0,10.88,2023-01-27
0.0,20.25,9.73,2.63,10.16,-3.83,1.36,6.97,4.24,268.41,17.14,1.2,1.33,2.33,3.3,-17.92,3.89,35.43,西风,3.0,13.2,2023-01-28
0.0,19.91,9.68,5.34,14.72,-1.2,1.68,7.89,3.18,247.19,17.24,2.78,2.53,2.93,3.66,-15.86,4.89,57.45,西南风,2.0,13.27,2023-01-29
0.0,32.39,9.62,4.25,16.04,-2.44,2.4,4.25,2.01,229.21,17.34,3.45,3.19,3.54,4.05,-10.82,9.79,64.81,西南风,2.0,13.35,2023-01-30
0.0,46.51,9.43,6.59,18.4,-1.48,3.32,4.41,1.35,266.35,16.99,2.66,3.88,4.5,4.51,-4.05,12.39,56.13,西风,1.0,13.08,2023-01-31
0.0,27.7,1.44,4.4,9.56,0.54,2.17,7.76,3.3,38.62,14.74,3.93,4.39,4.9,5.05,-12.64,7.88,27.7,东北风,2.0,11.35,2023-02-01
0.0,22.2,0.0,2.28,4.48,0.62,1.58,3.72,1.75,106.65,15.12,3.55,3.93,4.6,5.04,-17.13,15.85,70.82,东风,2.0,11.64,2023-02-02
0.0,55.78,8.31,1.65,9.53,-4.12,3.64,4.97,2.14,78.02,16.14,3.0,3.08,3.98,4.71,-6.23,30.13,80.07,东风,2.0,12.43,2023-02-03
0.0,57.85,8.28,3.01,10.44,-3.35,4.23,3.26,1.44,67.64,13.38,3.95,3.92,4.31,4.73,-4.47,32.95,81.96,东风,1.0,10.3,2023-02-04
0.0,69.15,4.42,3.53,11.36,-2.9,5.29,2.99,1.05,69.23,12.16,4.3,4.29,4.67,5.02,-1.59,37.36,87.2,东风,1.0,9.36,2023-02-05
0.0,68.89,0.95,4.9,11.0,-0.64,5.74,3.63,1.51,285.25,15.52,4.64,4.59,4.99,5.28,-0.32,36.7,83.74,西风,1.0,11.95,2023-02-06
0.0,70.92,0.0,4.35,9.58,0.07,5.79,2.82,1.28,92.53,13.97,4.48,5.0,5.39,5.58,-0.46,42.69,84.33,东风,1.0,10.76,2023-02-07
0.0,67.69,0.0,3.86,6.76,1.29,5.35,6.0,3.18,56.63,13.01,3.77,4.23,5.04,5.57,-1.56,38.91,99.23,东北风,2.0,10.02,2023-02-08
2.57,94.3,0.0,1.46,3.5,0.59,6.38,5.41,0.97,95.63,11.88,3.25,3.85,4.77,5.47,0.64,76.44,98.93,东风,1.0,9.15,2023-02-09
0.0,88.75,0.0,1.73,4.54,-2.23,6.14,3.76,1.63,149.8,14.58,2.36,2.92,4.12,5.13,0.07,65.27,97.41,东南风,2.0,11.23,2023-02-10
1.56,92.87,0.01,3.8,5.96,1.88,7.45,4.29,1.96,68.37,14.01,4.49,4.39,4.66,5.12,2.75,80.36,98.23,东风,2.0,10.79,2023-02-11
7.67,93.98,0.0,4.99,5.89,4.61,8.2,3.76,1.79,71.2,13.65,5.21,5.11,5.32,5.59,4.1,83.29,94.5,东风,2.0,10.51,2023-02-12
4.23,84.41,0.0,3.13,4.87,1.76,6.66,3.36,1.35,126.57,14.03,4.57,4.67,5.28,5.72,0.76,60.87,100.0,东南风,1.0,10.8,2023-02-13
0.0,78.63,0.29,3.1,7.02,0.85,5.87,3.35,1.21,312.75,16.3,4.65,4.8,5.14,5.63,-0.25,44.51,95.14,西北风,1.0,12.55,2023-02-14
0.0,68.3,1.64,3.09,8.12,-0.4,5.07,2.62,1.09,3.99,15.49,4.42,4.73,5.23,5.67,-2.18,44.22,89.19,北风,1.0,11.93,2023-02-15
0.0,77.47,1.51,3.45,9.99,-1.58,5.93,3.43,1.12,346.79,19.21,4.04,4.24,5.04,5.58,-0.11,48.65,93.02,北风,1.0,14.79,2023-02-16
0.0,73.83,6.29,5.55,11.88,-0.55,6.44,4.88,2.35,71.57,19.28,6.0,5.43,5.39,5.64,1.25,50.17,90.83,东风,2.0,14.85,2023-02-17
0.0,52.26,2.82,10.4,16.89,6.31,6.31,7.69,3.05,82.13,19.44,8.74,8.08,7.22,6.53,1.04,19.66,78.6,东风,2.0,14.97,2023-02-18
0.0,34.47,9.75,7.46,15.05,0.63,3.34,6.26,2.71,312.5,14.56,7.48,7.36,7.23,6.96,-7.2,14.67,68.26,西北风,2.0,11.21,2023-02-19
0.0,38.24,7.3,7.87,15.11,1.6,3.73,5.96,3.02,225.74,19.68,6.91,6.92,7.08,6.98,-5.49,16.08,62.7,西南风,2.0,15.15,2023-02-20
0.0,43.59,0.0,6.65,10.04,5.03,4.24,5.82,3.45,80.46,19.8,6.84,7.12,7.44,7.28,-4.86,36.95,68.6,东风,3.0,15.25,2023-02-21
0.0,62.6,2.5,5.56,9.62,2.48,5.75,4.52,1.94,72.92,18.35,7.41,7.09,7.03,7.09,-1.01,61.76,97.72,东风,2.0,14.13,2023-02-22
0.0,77.62,3.72,5.59,12.23,0.78,6.91,2.54,1.55,126.39,20.02,7.53,7.49,7.43,7.25,1.99,49.66,99.6,东南风,2.0,15.42,2023-02-23
0.0,77.98,1.71,5.95,11.77,0.98,7.08,5.92,2.38,68.88,15.04,7.06,7.17,7.45,7.44,2.41,44.04,94.75,东风,2.0,11.58,2023-02-24
0.0,59.95,0.15,6.55,9.95,4.17,5.73,5.33,2.43,84.9,14.52,7.74,7.66,7.72,7.57,-0.67,41.84,85.02,东风,2.0,11.18,2023-02-25
0.0,69.08,0.0,5.92,12.27,-0.32,6.27,3.4,1.88,77.89,19.98,6.42,6.8,7.29,7.5,0.68,40.33,82.39,东风,2.0,15.38,2023-02-26
0.0,64.61,8.53,6.81,14.88,0.14,6.16,2.71,0.95,97.04,20.51,8.2,7.9,7.61,7.49,0.61,28.98,84.89,东风,1.0,15.79,2023-02-27
0.0,61.4,5.36,10.33,20.52,2.99,7.25,5.36,2.16,292.68,17.41,9.51,8.91,8.39,7.97,3.23,32.95,78.01,西北风,2.0,13.41,2023-02-28
0.0,45.08,7.47,11.29,18.48,5.79,5.38,4.91,2.02,105.03,17.43,11.22,10.64,9.67,8.67,-0.19,9.39,67.68,东风,2.0,13.42,2023-03-01
0.0,42.84,8.73,10.07,17.61,3.7,5.07,3.38,1.34,63.93,20.05,10.88,10.53,9.92,9.12,-1.99,17.01,65.72,东北风,1.0,15.44,2023-03-02
0.0,41.8,9.36,12.44,21.83,6.08,5.23,5.59,2.39,44.82,16.69,11.83,11.29,10.38,9.5,-0.18,8.38,57.31,东北风,2.0,12.85,2023-03-03
0.0,34.24,10.44,13.15,22.55,4.74,3.94,4.45,2.55,278.88,21.04,9.04,10.67,10.94,9.88,-2.27,5.63,66.63,西风,2.0,16.2,2023-03-04
0.0,43.67,9.99,12.7,23.47,3.64,5.99,2.88,1.47,64.01,21.2,12.37,11.84,11.11,10.14,0.65,11.11,64.61,东北风,1.0,16.32,2023-03-05
0.0,52.1,9.74,15.43,26.3,6.21,8.62,4.53,2.09,48.64,21.06,13.73,12.98,11.83,10.64,5.65,20.22,77.02,东北风,2.0,16.22,2023-03-06
0.0,51.58,8.42,15.78,26.63,7.27,8.32,3.96,1.7,65.59,21.36,14.74,13.95,12.64,11.28,5.83,10.57,56.94,东北风,2.0,16.45,2023-03-07
0.0,35.6,9.99,17.9,26.93,9.37,6.6,4.76,2.37,244.38,15.74,15.72,14.83,13.4,11.86,2.46,8.82,69.76,西南风,2.0,12.12,2023-03-08
0.0,38.24,10.79,17.23,29.26,8.05,6.71,4.77,2.19,63.76,19.82,15.7,15.02,13.85,12.28,2.87,8.74,56.64,东北风,2.0,15.26,2023-03-09
0.0,44.94,9.24,17.7,28.78,9.01,9.01,3.34,1.32,218.59,19.93,16.09,15.26,14.11,12.7,5.59,9.76,48.12,西南风,1.0,15.35,2023-03-10
0.0,40.44,5.62,16.75,20.74,13.03,7.51,7.84,3.26,53.93,21.56,15.87,15.45,14.72,13.17,3.23,10.44,40.44,东北风,2.0,16.6,2023-03-11
0.0,16.45,10.65,12.07,16.94,7.17,2.21,6.98,3.78,218.65,13.89,14.32,14.32,13.94,13.03,-12.65,10.31,62.21,西南风,3.0,10.7,2023-03-12
0.0,28.82,11.06,11.24,22.57,1.93,3.66,5.14,2.21,255.97,18.58,12.59,12.69,12.79,12.5,-6.22,8.66,60.67,西风,2.0,14.31,2023-03-13
0.0,42.76,10.69,15.42,27.89,5.49,6.91,6.07,2.68,18.16,23.36,14.62,14.03,13.38,12.46,2.82,16.12,44.76,北风,2.0,17.99,2023-03-14
0.0,27.44,5.11,12.9,22.21,10.33,4.13,6.8,3.44,8.07,18.76,14.85,14.64,14.19,13.02,-5.43,11.54,27.44,北风,3.0,14.45,2023-03-15
27.59,74.9,0.0,4.4,10.78,0.54,5.85,4.58,1.89,83.07,21.57,7.83,9.81,12.11,12.57,0.34,36.18,100.0,东风,2.0,16.61,2023-03-16
0.13,85.18,0.12,4.76,8.61,0.98,7.53,3.56,1.72,257.46,20.44,7.71,7.74,8.72,10.47,2.48,58.4,94.86,西风,2.0,15.74,2023-03-17
0.0,81.12,1.14,7.3,12.46,2.84,8.18,3.4,1.78,231.9,22.76,9.29,9.34,9.66,10.22,4.28,50.92,90.89,西南风,2.0,17.53,2023-03-18
0.0,78.82,6.31,9.35,15.34,4.59,9.06,5.05,2.06,64.3,15.93,10.84,10.76,10.68,10.6,5.87,45.38,93.02,东北风,2.0,12.27,2023-03-19
0.0,83.44,0.0,9.63,12.61,6.46,9.94,3.78,1.65,87.24,17.13,10.4,10.7,11.08,11.1,6.96,55.71,95.34,东风,2.0,13.19,2023-03-20
0.0,79.33,1.98,12.53,17.2,8.74,11.38,3.67,1.17,62.66,15.14,13.96,12.88,11.77,11.26,9.05,53.57,91.94,东北风,1.0,11.66,2023-03-21
0.0,67.74,2.93,15.01,20.95,10.02,10.94,3.59,2.01,3.48,24.5,15.66,14.63,13.28,12.17,9.09,31.71,74.05,北风,2.0,18.87,2023-03-22
0.0,40.87,0.0,12.81,16.29,11.4,6.03,4.68,2.15,109.92,15.77,12.55,13.01,13.28,12.68,-0.16,19.2,54.7,东风,2.0,12.14,2023-03-23
0.0,53.76,0.0,11.6,14.27,9.1,7.27,3.27,1.35,279.27,17.06,12.07,11.98,12.11,12.15,2.54,31.38,64.8,西风,1.0,13.14,2023-03-24
0.0,60.21,3.29,12.38,17.48,8.99,8.52,5.08,2.52,261.3,16.3,13.86,13.29,12.64,12.11,4.88,35.39,85.33,西风,2.0,12.55,2023-03-25
0.0,63.08,4.69,10.74,16.05,5.95,8.06,5.25,1.76,71.28,15.58,13.51,13.45,12.99,12.31,4.0,39.3,90.21,东风,2.0,12.0,2023-03-26
0.0,63.57,10.42,13.73,23.57,5.82,9.3,4.48,2.3,70.91,15.85,14.95,14.28,13.36,12.37,6.94,23.47,74.51,东风,2.0,12.2,2023-03-27
0.0,60.4,10.55,15.37,23.83,6.81,9.72,4.08,1.2,64.16,16.91,17.08,16.22,14.75,13.0,7.74,17.93,64.05,东北风,1.0,13.02,2023-03-28
0.0,53.95,9.87,16.06,23.37,7.32,9.23,3.52,1.63,115.83,16.66,17.57,16.87,15.64,13.56,6.74,20.23,70.36,东南风,2.0,12.83,2023-03-29
0.0,54.84,9.49,15.52,22.58,7.5,9.11,4.76,1.81,76.24,16.76,17.55,17.04,15.97,14.03,6.47,21.74,74.98,东风,2.0,12.91,2023-03-30
0.0,62.27,7.77,16.74,21.44,11.29,11.56,5.53,3.4,93.71,16.86,18.39,17.6,16.43,14.37,9.48,34.21,80.0,东风,3.0,12.98,2023-03-31
0.0,78.1,9.82,17.19,22.44,12.04,12.25,6.66,3.2,70.14,16.91,14.55,15.58,16.37,14.84,13.33,38.38,78.1,东风,2.0,13.02,2023-04-01
0.0,69.97,4.92,18.07,21.4,14.23,14.48,8.22,5.28,97.55,18.35,19.03,18.38,17.31,15.3,12.51,39.19,92.69,东风,3.0,14.13,2023-04-02
53.65,94.4,0.0,12.15,19.51,10.4,13.42,8.1,4.47,75.71,16.21,13.64,14.62,15.74,15.26,11.28,80.11,94.4,东风,3.0,12.48,2023-04-03
1.63,84.52,0.05,11.03,15.35,9.75,11.06,5.13,1.77,79.79,17.88,12.59,13.06,13.71,14.21,8.52,55.36,98.33,东风,2.0,13.77,2023-04-04
0.0,73.73,2.38,12.37,18.36,5.66,10.33,4.45,2.36,134.79,19.84,13.24,13.12,13.3,13.67,7.81,32.61,87.06,东南风,2.0,15.28,2023-04-05
0.0,47.4,10.23,13.82,18.91,10.8,7.29,9.39,4.03,62.93,17.46,14.06,14.18,14.21,13.95,2.82,24.94,82.97,东北风,3.0,13.44,2023-04-06
0.0,54.85,8.25,12.67,19.61,5.88,7.36,4.77,1.81,303.36,23.97,13.32,12.69,13.11,13.94,3.82,23.62,80.35,西北风,2.0,18.46,2023-04-07
0.0,56.4,10.83,14.66,21.48,6.98,8.88,3.77,1.59,18.32,23.25,15.73,15.26,14.61,14.06,6.07,22.22,62.57,北风,2.0,17.9,2023-04-08
0.0,62.67,11.0,17.27,27.97,8.38,11.96,4.08,1.47,112.53,26.17,17.85,16.98,15.74,14.58,10.08,24.34,69.74,东南风,1.0,20.15,2023-04-09
0.0,61.48,11.28,19.62,28.44,10.9,14.38,2.92,1.13,288.83,19.1,22.9,21.02,17.93,15.4,12.01,25.31,61.48,西风,1.0,14.71,2023-04-10
0.0,27.46,1.36,20.28,24.6,16.62,6.27,4.81,2.16,354.22,19.24,18.59,18.59,17.97,16.19,0.9,7.52,58.58,北风,2.0,14.81,2023-04-11
0.0,54.56,4.52,17.11,23.11,10.35,10.7,5.77,2.4,61.89,21.41,18.12,17.57,16.91,15.96,7.88,27.27,77.79,东北风,2.0,16.49,2023-04-12
0.0,64.62,3.53,20.2,25.81,15.35,16.43,4.08,2.21,74.12,22.32,22.16,20.5,18.27,16.26,13.32,42.21,75.78,东风,2.0,17.19,2023-04-13
0.0,52.76,6.04,19.78,25.85,15.65,11.46,5.73,2.5,218.74,19.77,20.92,20.5,18.92,16.99,9.85,15.55,77.63,西南风,2.0,15.22,2023-04-14
0.0,43.63,9.93,19.73,28.05,11.89,9.15,9.35,3.75,66.67,21.28,19.72,19.08,18.26,16.96,7.0,12.87,45.09,东北风,3.0,16.39,2023-04-15
0.0,38.14,11.02,19.17,23.76,12.59,8.4,6.42,2.86,56.85,27.91,21.06,20.31,18.99,17.29,4.56,20.15,63.77,东北风,2.0,21.49,2023-04-16
0.0,61.64,5.42,20.33,25.44,13.04,14.99,3.38,1.77,69.57,27.99,21.36,20.44,19.31,17.68,12.72,39.53,87.66,东风,2.0,21.55,2023-04-17
0.0,63.16,9.1,21.1,26.07,17.37,15.38,4.47,2.42,80.52,16.1,22.64,21.62,20.07,18.12,13.81,26.18,75.84,东风,2.0,12.4,2023-04-18
0.0,71.02,9.78,21.22,28.32,14.58,17.69,3.58,1.62,81.54,16.36,23.39,22.35,20.62,18.55,15.75,38.29,91.29,东风,2.0,12.6,2023-04-19
0.0,72.83,1.07,19.96,25.15,16.46,17.12,9.84,4.24,75.32,22.73,21.91,21.82,21.06,19.17,14.93,38.78,79.46,东风,3.0,17.5,2023-04-20
1.77,59.48,0.0,12.14,16.49,10.75,8.5,9.01,4.27,97.11,22.52,15.15,16.7,18.41,18.4,4.48,41.96,83.91,东风,3.0,17.34,2023-04-21
13.31,89.82,0.0,7.05,11.12,6.27,9.01,4.83,2.5,89.99,19.58,11.24,12.75,15.08,16.49,5.5,85.4,96.27,东风,2.0,15.08,2023-04-22
10.71,97.3,0.0,6.71,7.48,6.21,9.57,4.6,2.08,106.25,17.67,9.88,10.99,13.07,14.89,6.31,86.59,97.3,东风,2.0,13.61,2023-04-23
7.28,96.59,0.0,7.91,9.81,6.26,10.31,3.16,1.41,312.35,17.99,10.25,10.84,12.16,13.74,7.4,81.27,96.94,西北风,1.0,13.85,2023-04-24
0.0,69.63,11.51,13.79,22.39,6.58,10.43,6.53,3.83,278.11,17.74,14.25,13.62,13.16,13.62,8.33,34.21,93.86,西风,3.0,13.66,2023-04-25
0.0,70.16,11.66,16.43,24.39,8.42,12.76,5.63,1.78,243.02,28.6,16.6,15.86,15.06,14.71,10.97,39.16,90.72,西南风,2.0,22.02,2023-04-26
0.0,67.71,11.7,19.34,26.55,10.97,14.77,4.35,1.51,83.37,20.75,20.28,18.98,17.06,15.86,13.22,40.76,85.23,东风,1.0,15.98,2023-04-27
0.0,47.84,1.45,19.64,24.31,17.56,10.78,8.71,3.6,39.24,18.16,19.91,19.72,18.6,17.16,8.27,18.42,64.99,东北风,3.0,13.98,2023-04-28
0.0,28.52,11.91,17.61,23.88,9.99,5.68,7.51,3.58,320.43,20.13,19.71,19.04,18.03,17.14,-0.87,15.93,70.81,西北风,3.0,15.5,2023-04-29
0.0,46.29,12.1,18.42,29.78,9.23,9.36,6.08,2.84,241.12,28.81,20.76,19.9,18.64,17.33,6.68,16.59,79.28,西南风,2.0,22.18,2023-04-30
0.0,48.53,11.17,21.79,29.63,11.01,12.48,5.41,2.02,69.49,27.15,23.07,21.92,20.08,18.12,10.45,23.24,61.49,东风,2.0,20.91,2023-05-01
0.0,53.92,4.68,21.61,25.96,18.21,13.75,4.43,2.52,111.78,13.35,22.79,21.94,20.71,18.85,11.87,36.9,89.37,东风,2.0,10.28,2023-05-02
14.25,90.19,0.0,19.1,22.64,18.03,19.79,6.35,3.34,76.56,18.25,19.59,19.91,20.02,18.99,17.45,89.7,99.18,东风,2.0,14.05,2023-05-03
15.22,94.69,0.0,19.35,22.76,17.7,21.21,4.48,2.08,80.86,18.62,20.03,19.52,18.96,18.45,18.47,81.18,98.21,东风,2.0,14.34,2023-05-04
0.0,86.48,0.32,19.1,22.13,17.17,19.06,4.49,2.35,105.75,17.34,19.74,19.74,19.33,18.66,16.79,62.14,90.78,东风,2.0,13.35,2023-05-05
0.84,69.86,0.0,16.49,19.55,14.43,12.89,6.61,2.46,106.9,17.58,17.57,17.88,18.43,18.48,10.96,48.5,89.81,东风,2.0,13.54,2023-05-06
0.03,63.38,5.78,17.55,23.61,12.83,11.93,3.83,1.65,249.85,16.49,19.1,18.68,18.11,18.03,10.51,24.86,88.0,西风,2.0,12.7,2023-05-07
0.0,50.33,10.72,19.5,24.75,13.65,10.77,4.15,1.93,342.45,20.94,20.71,20.03,19.08,18.5,8.89,23.03,82.74,北风,2.0,16.12,2023-05-08
0.0,52.96,5.55,18.65,23.41,10.59,11.18,4.41,2.06,96.14,20.06,19.46,19.4,19.05,18.78,8.86,33.95,73.92,东风,2.0,15.45,2023-05-09
0.05,70.6,0.0,17.69,20.96,15.14,14.13,3.31,1.41,95.64,17.36,19.17,19.11,19.01,18.72,12.28,45.86,89.94,东风,1.0,13.37,2023-05-10
0.0,62.06,6.53,19.37,25.31,14.6,13.39,3.99,1.52,292.72,6.52,21.84,20.75,19.3,18.73,11.91,38.6,97.68,西北风,1.0,5.02,2023-05-11
0.0,58.04,11.45,21.91,31.23,13.93,14.38,5.31,2.67,90.86,16.21,23.07,22.12,20.62,19.36,13.27,23.57,78.46,东风,2.0,12.48,2023-05-12
0.0,48.67,12.0,23.84,30.9,15.26,14.25,3.7,1.64,244.64,20.8,25.06,23.79,21.82,20.01,12.37,26.76,85.36,西南风,2.0,16.02,2023-05-13
